id,URL,Author,datePublished,claimReviewed,reviewBody,title,ratingValue,bestRating,alternativeName
1,https://aosfatos.org/noticias/governo-bolsonaro-nao-suspendeu-distribuicao-de-insulina-no-sus/,https:www.aosfatos.org,22/07/2019,Espaço dedicado para os eleitores do Bolsonaro explicarem a retirada da INSULINA do SUS.,"Publicações que circulam nas redes sociais veja aqui enganam ao afirmar que o governo encerrou a distribuição de insulina no SUS Sistema nico de Saúde. O que aconteceu, na verdade, foi a suspensão de parcerias com laboratórios públicos que produzem, entre outros medicamentos, dois tipos do hormônio indicado no tratamento de diabetes. O Ministério da Saúde afirma que essa medida não afeta o abastecimento de insulina na rede pública e que o fornecimento está regular em todos os estados.",Governo Bolsonaro não suspendeu distribuição de insulina no SUS | Aos Fatos,1,5,FALSO
2,https://aosfatos.org/noticias/nao-e-miriam-leitao-quem-segura-fuzil-ao-lado-de-carlos-lamarca-em-foto/,https:www.aosfatos.org,22/07/2019,"Vos apresento a funcionária protegida pela Globo, Miriam terrorista comunista Leitão! Vulgo Amélia.","Uma foto de um treinamento de defesa contra assaltos a bancos organizado pelo Exército em 1969 circula nas redes como se mostrasse a jornalista Miriam Leitão em uma ação armada na ditadura veja aqui. A mulher na imagem é uma bancária do Bradesco durante o treinamento com Carlos Lamarca, que, no momento do registro, ainda era capitão do Exército.",Não é Miriam Leitão quem segura fuzil ao lado de Carlos Lamarca em foto | Aos Fatos,1,5,FALSO
3,https://aosfatos.org/noticias/nao-e-verdade-que-benedita-da-silva-foi-embaixadora-do-brasil-nos-eua/,https:www.aosfatos.org,22/07/2019,Você sabia que Benedita da Silva já foi embaixadora em News York e nem inglês falava! Elá lembrado do escândalo do aluguel da limusine nos USA por Benedita Percebo que a petralhada tem uma síndrome do esquecimento oportuno! Mas nós estamos ajudando a lembrar!," falsa a informação de que a deputada federal Benedita da Silva PT-RJ foi embaixadora do Brasil nos EUA, como afirmam publicações nas que circulam nas redes sociais. Além de o cargo não constar em sua biografia, nenhuma mulher ocupou a função desde a redemocratização do Brasil.",Não é verdade que Benedita da Silva foi embaixadora do Brasil nos EUA | Aos Fatos,1,5,FALSO
4,https://aosfatos.org/noticias/nao-e-de-mulher-que-empurrou-padre-marcelo-rossi-foto-com-o-filtro-ele-nao/,https:www.aosfatos.org,18/07/2019,QUEM  A MULHER QUE EMPURROU O PADRE MARCELO ROSSI,"Modificada digitalmente para incluir o filtro Ele não, a foto de uma servidorada UFMS Universidade Federal de Mato Grosso do Sul que morreuno dia 13 de julho tem circulado nas redes sociais como se fosse do perfil de Facebook damulher que empurrouo padre Marcelo Rossi durante missa no último domingo 14.",Não é de mulher que empurrou padre Marcelo Rossi foto com o filtro ‘Ele não’ | Aos Fatos,1,5,FALSO
5,https://aosfatos.org/noticias/e-falso-que-reforma-tira-de-pessoas-com-deficiencia-direito-pensao-por-morte/,https:www.aosfatos.org,17/07/2019,"As crueldades da Reforma da PrevidênciaPessoas com síndrome de down, autismo, esquizofrenia e transtornos considerados de moderados a médio perdem o direito a pensão após morte de pais ou responsáveis.","Uma publicação que circula nas redes sociais afirma que, com a reforma da Previdência, pessoas com Síndrome de Down, autismo, esquizofrenia e transtornos considerados moderados perderão direito à pensão após a morte de seus responsáveis veja aqui. No entanto, o texto-base aprovado em primeiro turno pela Câmara dos Deputados no dia 10 de julho não traz essa informação.",É falso que reforma tira de pessoas com deficiência direito à pensão por morte | Aos Fatos,1,5,FALSO
6,https://aosfatos.org/noticias/reforma-da-previdencia-nao-diminuiu-abono-salarial-pispasep-pela-metade/,https:www.aosfatos.org,17/07/2019,"Aprovada a redução do PIS de R$ 998,00 para R$ 468,00. Parabéns trabalhador e pobre que votou e pediu para se ferrar. Faz arminha!","Não é verdade que o texto da reforma da Previdência aprovado em primeiro turno na Câmara dos Deputados na última quarta-feira 10 diminuiu o valor do abono salarial PISPasep de um salário-mínimo hoje R$ 998 para menos da metade R$ 468, como afirmam publicações nas redes sociais. A mudança feita não foi no valor do benefício, mas na faixa de renda de quem tem direito a ele.",Reforma da Previdência não diminuiu abono salarial PIS/Pasep pela metade | Aos Fatos,1,5,FALSO
7,https://aosfatos.org/noticias/e-falso-que-bolsonaro-importara-tecnologia-que-remove-cancer-de-mama-sem-cirurgia/,https:www.aosfatos.org,16/07/2019,"Câncer no seio não precisa mais fazer cirurgia. Presidente Bolsonaro vai autorizar a importação dessa tecnologia de Israel. Embora chamado de machista, foi o único presidente que se lembrou em primeiro lugar das mulheres Vamos divulgar!","Não é verdade que o governo Bolsonaro vai autorizar a importação de uma tecnologia israelense que promete extrair tumores sem a remoção da mama. O método existe de fato, mas não foi inventado em Israel nem tem eficácia comprovada na eliminação do câncer de mama. O Ministério da Saúde também negou que estude a adoção deste processo no SUS Sistema nico de Saúde.",É falso que Bolsonaro importará tecnologia que remove câncer de mama sem cirurgia | Aos Fatos,1,5,FALSO
8,https://aosfatos.org/noticias/zelia-cardoso-nao-foi-embaixadora-do-brasil-nos-eua/,https:www.aosfatos.org,16/07/2019,"Vc sabia que a Zélia Cardoso, antes de ser ministra, foi embaixadora do Brasil, nos EUA, sem falar inglês Não, vc não se preocupava com o Brasil antigamente. Só agora, já que ele está sendo colocado nos trilhos!","Não é verdade que a ex-ministra da Economia, Fazenda e Planejamento Zélia Cardoso de Mello foi embaixadora do Brasil nos EUA antes de ocupar a pasta, como afirma publicação que circula nas redes. A economista, na verdade, integrou o departamento econômico da embaixada brasileira em Londres.",Zélia Cardoso não foi embaixadora do Brasil nos EUA | Aos Fatos,1,5,FALSO
9,https://aosfatos.org/noticias/nao-e-verdade-que-governo-bolsonaro-descobriu-petroleo-no-mato-grosso/,https:www.aosfatos.org,16/07/2019,Achado petróleo no mato grosso para 80 anos de consumo e pode agora nosso combustível reduzir para 2.70 o litro vamos divulgar valeu Bolsonaro....,Circula como se fosse recente um vídeo gravado em maio de 2016 por um funcionário da Petrobras que mostra a descoberta de um poço de petróleo puro na cidade de São José do Rio Claro MT. As imagens são acompanhadas de uma legenda veja aqui que sugere que a descoberta seria uma conquista do governo de Jair Bolsonaro.,Não é verdade que governo Bolsonaro descobriu petróleo no Mato Grosso | Aos Fatos,1,5,FALSO
10,https://aosfatos.org/noticias/e-falso-que-pt-nomeou-aloysio-nunes-embaixador-nos-eua/,https:www.aosfatos.org,15/07/2019,"Só para lembrar, o PT nomeou embaixador nos EUA o Aloísio Nunez. Ex motorista do terrorista assassino Marighella.","Não é verdade que o ex-senador Aloysio Nunes foi nomeado embaixador do Brasil nos EUA durante os governos petistas, como afirmam publicações nas redes sociais. Nunes, na verdade, foi ministro das Relações Exteriores de 2017 a 1 de janeiro de 2019, durante o governo de Michel Temer.",É falso que PT nomeou Aloysio Nunes embaixador nos EUA | Aos Fatos,1,5,FALSO
11,https://aosfatos.org/noticias/patricia-lelis-nao-denunciou-glauber-braga-por-agressao-e-ameaca/,https:www.aosfatos.org,11/07/2019,"Ué, não foi esse tal de Glauber Braga que chamou Moro de LADRO Então, quer dizer que além de bater em mulher, ele ameaçava liberar fotos íntimas, segundo a feminazi lelis Patricia","Não é verdade que o deputado federal Glauber Braga PSOL-RJ tenha sido acusado de agressão e ameaça de vazamento de fotos íntimas pela jornalista Patrícia Lélis. A desinformação, que circulou nas redes pela primeira vez em dezembro de 2017, foi criada a partir de um boletim de ocorrência falso e de um tweet e um vídeo da jornalista retirados de contexto. Além disso, tanto Lélis quanto Braga negam publicamente as acusações.",Patrícia Lélis não denunciou Glauber Braga por agressão e ameaça | Aos Fatos,1,5,FALSO
12,https://aosfatos.org/noticias/e-falso-que-tite-afirmou-que-eleitores-de-bolsonaro-sao-alienados/,https:www.aosfatos.org,10/07/2019,Tite fala em entrevista à Globo: Eleitores de Bolsonaro são alienados,"Não é verdade que Tite, técnico da seleção brasileira masculina de futebol, disse em uma entrevista à TV Globo que os eleitores de Jair Bolsonaro seriam alienados. Além do Aos Fatos não ter identificado registros de que ele tenha proferido tal declaração à emissora ou a qualquer outro meio de comunicação, a assessoria do treinador nega o que vem sendo compartilhado em publicações nas redes sociais.",É falso que Tite afirmou que eleitores de Bolsonaro ‘são alienados’ | Aos Fatos,1,5,FALSO
13,https://aosfatos.org/noticias/revista-veja-nao-publicou-que-moro-cobrava-r-80-mil-para-arquivar-processos/,https:www.aosfatos.org,10/07/2019,Sergio Moro quando era Juiz cobrava R$ 80 mil dólares pra arquivar processos de narcotraficante. Tá na Veja página 35.," falsa a informação de que a revista Veja publicou que o ministro da Justiça, Sergio Moro, cobrava US$ 80 mil para arquivar processos de narcotraficantes quando era juiz. O post que circula nas redes distorce trecho de reportagem da última edição da revista, que conta que Moro teria orientado procuradores a incluir em uma acusação um comprovante de depósito feito por suposto operador de propina no esquema de corrupção da Petrobras. Em nenhum momento a reportagem fala sobre narcotraficantes ou cobranças por parte do então juiz.",Revista Veja não publicou que Moro cobrava R$ 80 mil para arquivar processos | Aos Fatos,1,5,FALSO
14,https://aosfatos.org/noticias/andre-esteves-nao-e-o-dono-da-revista-veja/,https:www.aosfatos.org,09/07/2019,"Tá aí o dono da revista VEJA, André Esteves, preso pela operação Lava Jato."," falsa a informação de que o empresário André Esteves, sócio do banco BTG Pactual, seria dono da revista Veja, como afirmam posts nas redes sociais veja aqui. O Grupo Abril, que edita a publicação semanal, pertence ao advogado e empresário Fábio Carvalho desde dezembro de 2018, quando foi vendido pela família Civita.",André Esteves não é o dono da revista Veja | Aos Fatos,1,5,FALSO
15,https://aosfatos.org/noticias/wyllys-nao-postou-tweet-com-criticas-a-greenwald-e-sobre-suposto-acordo-com-jornalista/,https:www.aosfatos.org,08/07/2019,Jean Wyllys: Não foi isso o acordo @ggreenwald [...]," falso que, em um tweet, o ex-deputado Jean Wyllys disse ao jornalista Glenn Greenwald, de The Intercept Brasil, que não tem relação com o que ele está fazendo e que o acordo entre os dois não seria esse, como afirmam publicaçõesnas redes. Além de não haver registros de que o tweet tenha sido publicado por Wyllys, a montagemtambém não traz o selo de verificação que há no perfil dele naquela rede social.",Wyllys não postou tweet com críticas a Greenwald e sobre suposto acordo com jornalista | Aos Fatos,1,5,FALSO
16,https://aosfatos.org/noticias/nao-e-glauber-braga-homem-gravado-escondendo-dinheiro-na-cueca/,https:www.aosfatos.org,05/07/2019,Esse é o deputado que chamou Moro de ladrão,"Não é o deputado federal Glauber Braga PSOL-RJ o homem que aparece escondendo dinheiro na cueca em vídeo que vem sendo compartilhado nas redes sociais veja aqui. De 2009, as imagens retratam o empresário Alcyr Duarte Collaço Filho, que foi apontado como emissário do PPS no esquema de pagamento de propina que ficou conhecido como mensalão do DEM.",Não é Glauber Braga homem gravado escondendo dinheiro na cueca | Aos Fatos,1,5,FALSO
17,https://aosfatos.org/noticias/moro-nao-disse-na-ccj-fecharia-o-congresso-se-contasse-verdade/,https:www.aosfatos.org,04/07/2019,"Em meio a ataques na Câmara, Sérgio Moro dispara: Se eu falar a verdade vou ter que prender todos e fechar o congresso!","Não há registros de que o ministro da Justiça e Segurança Pública, Sergio Moro, tenha dito em sessão na CCJ Comissão de Constituição e Justiça da Câmara dos Deputados na terça-feira 2 que, se contasse a verdade sobre os parlamentares, teria que prender todos e fechar o Congresso!. A declaração, na realidade, foi criada e publicada no Twitter pelo perfil satírico Falha de S.Paulo.",Moro não disse na CCJ que fecharia o Congresso se contasse a verdade | Aos Fatos,1,5,FALSO
18,https://aosfatos.org/noticias/e-falso-que-revista-de-bagagens-adotada-por-bolsonaro-permitiu-prisao-de-militar-com-cocaina/,https:www.aosfatos.org,03/07/2019,"Durante os governos Lula, Dilma e Temer, os aviões que transportavam homens da comitiva presidencial, bem como a tripulação, não tinham a permissão do Itamaraty para serem revistados. O sargento que foi preso na Espanha com 39 kg de cocaína em seu container de mão, já havia participado em de 56 voos de preparação do presidente Lula, 52 da PresidentA Dilma e 2 do Temer. Só foi preso agora porque sem comunicação prévia, o governo Bolsonaro retirou a inviolabilidade de bagagens diplomáticas nas comitivas presidenciais. Isso a imprensa não informa.","Não é verdade que o governo Bolsonaro suspendeuuma normaque impedia a revista de bagagens em voos presidenciais, e que, por isso, o militar brasileiroManoel Silva Rodrigues foi presoapós ser flagrado com 39 quilos de cocaína em uma malana Espanha, na semana passada. Além de tal regra nunca ter existido, o segundo-sargento, que integrava uma comitiva do presidente,foi preso por fiscais aduaneiros espanhóis.",É falso que revista de bagagens adotada por Bolsonaro permitiu prisão de militar com cocaína | Aos Fatos,1,5,FALSO
19,https://aosfatos.org/noticias/e-montagem-foto-que-mostra-maria-do-rosario-com-camiseta-do-mbl/,https:www.aosfatos.org,02/07/2019,Maria do Rosário e a esquerda iniciam namoro com MBL.,"Foi editada digitalmente a imagem da deputada Maria do Rosário PT-RS vestindo uma camiseta do MBL Movimento Brasil Livre que circula nas redes sociais veja aqui. Na foto verdadeira, publicada em novembro de 2014, as estampas na camisa são o rosto de um jovem negro e a frase Jovem Negro Vivo.",É montagem foto que mostra Maria do Rosário com camiseta do MBL | Aos Fatos,1,5,FALSO
20,https://aosfatos.org/noticias/homem-que-aparece-em-foto-ao-lado-de-bolsonaro-e-queiroz-nao-e-militar-preso-na-espanha/,https:www.aosfatos.org,02/07/2019,Olha quem está ao lado do Queiroz nesse almoço: o sargento dos 39 kg.," falsa a informação de que o homem sentado à mesa com o presidente Jair Bolsonaro, o senador Flávio Bolsonaro PSL-RJ e seu ex-assessor Fabrício Queiroz seja o militar Manoel Silva Rodrigues, preso por suspeita de tráfico de drogas na Espanha no dia 25 de junho. O homem, na verdade, é o assessor especial da Presidência Max Guilherme Machado de Moura, segundo a Secretaria de Comunicação da Presidência da República.",Homem que aparece em foto ao lado de Bolsonaro e Queiroz não é militar preso na Espanha | Aos Fatos,1,5,FALSO
21,https://aosfatos.org/noticias/imagem-da-paulista-repleta-de-manifestantes-nao-e-de-ato-governista-do-dia-30/,https:www.aosfatos.org,01/07/2019,"Quê que é isso, BRASIIIIIIIIIIIIIIIL","Não foi registrada nos protestos pró-governo no último domingo 30 a imagem que circula nas redes sociais da avenida Paulista repleta de manifestantes em toda a sua extensão. A foto é, na verdade, de uma manifestação de março de 2016 que pedia o impeachment da então presidente Dilma Rousseff PT.",Imagem da Paulista repleta de manifestantes não é de ato governista do dia 30 | Aos Fatos,1,5,FALSO
22,https://aosfatos.org/noticias/foto-de-2018-e-compartilhada-como-se-fosse-de-manifestacao-pro-governo-do-dia-30/,https:www.aosfatos.org,01/07/2019,"Sem nudez, sem drogas, sem vandalismo. Pátria amada Brasil.","Uma foto de manifestação no Espírito Santo em apoio à candidatura de Jair Bolsonaro em 2018 voltou a circular como se fosse dos protestos pró-governo do último domingo 30. A imagem, que mostra grande concentração de apoiadores do então candidato, também já foi publicada como se fosse das manifestações pró-governo do dia 26 de maio deste ano. No entanto, ela pode ser encontrada em posts de perfis pessoais no Facebook desde o dia 21 de outubro do ano passado.",Foto de 2018 é compartilhada como se fosse de manifestação pró-governo do dia 30 | Aos Fatos,1,5,FALSO
23,https://aosfatos.org/noticias/manifestante-pro-governo-nao-ergueu-cartaz-sergio-moro-e-bom-pra-burro/,https:www.aosfatos.org,01/07/2019,Sergio Moro é bom pra burro!,"Foi editada a foto que circula nas redes sociais que mostra uma manifestante pró-governo segurando um cartaz com a mensagem Sérgio Moro é bom pra burro. Na imagem original, que foi registrada em maio, não nos protestos deste domingo 30, a frase que aparece no cartaz é Presidente estamos com você.",Manifestante pró-governo não ergueu cartaz ‘Sergio Moro é bom pra burro!’ | Aos Fatos,1,5,FALSO
24,https://aosfatos.org/noticias/e-montagem-foto-de-bolsonaro-rodeado-por-lideres-mundiais/,https:www.aosfatos.org,01/07/2019,Quem foi que disse que #Bolsonaro ficaria isolado no G20,"Trata-se de uma montagem a foto veja aqui em que o presidente Jair Bolsonaro está sentado de braços cruzados em meio a diversos líderes mundiais. Na imagem original, publicada em junho de 2018, quem aparece é o americano Donald Trump.",É montagem foto de Bolsonaro rodeado por líderes mundiais | Aos Fatos,1,5,FALSO
25,https://aosfatos.org/noticias/foto-de-eduardo-bolsonaro-com-militar-preso-por-transportar-cocaina-e-montagem/,https:www.aosfatos.org,28/06/2019,Militar preso com os 39 quilos de cocaína em avião presidencial. Só coincidência.,"O rosto do segundo-sargento preso por suspeita de tráfico de drogas na Espanha na última terça-feira 25 foi inserido digitalmente em uma foto em que aparece o deputado Eduardo Bolsonaro PSL-SP que circula nas redes sociais veja aqui. Na imagem original, quem está ao lado de Eduardo é o também deputado federal Guilherme Derrite PP-SP.",Foto de Eduardo Bolsonaro com militar preso por transportar cocaína é montagem | Aos Fatos,1,5,FALSO
26,https://aosfatos.org/noticias/e-falso-que-militar-preso-por-transportar-cocaina-em-aviao-da-fab-seja-filiado-ao-psl/,https:www.aosfatos.org,27/06/2019,"Sargento Manoel Silva Rodrigues da comitiva do bozo, preso pelo tráfico de drogas na Espanha, é pastor evangélico filiado ao PSL.","Não é verdade que o segundo-sargento da Aeronáutica Manoel Silva Rodrigues, preso na Espanha suspeito de transportar 39 quilos de cocaína em um avião da FAB Força Aérea Brasileira, é filiado ao PSL veja aqui. O nome dele não consta na lista de filiados do partido e, por ser militar da ativa, também não poderia ser associado a uma legenda, segundo o artigo 142 da Constituição.",É falso que militar preso por transportar cocaína em avião da FAB seja filiado ao PSL | Aos Fatos,1,5,FALSO
